"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Dayarathna M.; Suzumura T.","Dayarathna, Miyuru (23396290800); Suzumura, Toyotaro (6603022117)","23396290800; 6603022117","Hirundo: A mechanism for automated production of optimized data stream graphs","2012","ICPE'12 - Proceedings of the 3rd Joint WOSP/SIPEW International Conference on Performance Engineering","","","","335","346","11","7","10.1145/2188286.2188347","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861081466&doi=10.1145%2f2188286.2188347&partnerID=40&md5=6ce0979742463edffb53dfe0b87ed300","Conference paper","Final","","Scopus","2-s2.0-84861081466"
"Islam S.; Lee K.; Fekete A.; Liu A.","Islam, Sadeka (57215518201); Lee, Kevin (35388740900); Fekete, Alan (7005955245); Liu, Anna (36986821400)","57215518201; 35388740900; 7005955245; 36986821400","How a consumer can measure elasticity for cloud platforms","2012","ICPE'12 - Proceedings of the 3rd Joint WOSP/SIPEW International Conference on Performance Engineering","","","","85","96","11","108","10.1145/2188286.2188301","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861086757&doi=10.1145%2f2188286.2188301&partnerID=40&md5=a955e40e10ab47eaf56eae1b71b9c286","Conference paper","Final","","Scopus","2-s2.0-84861086757"
"Stingl D.; Gross C.; Kaune S.; Steinmetz R.; Saller K.","Stingl, Dominik (35276277300); Gross, Christian (57197208447); Kaune, Sebastian (24468052900); Steinmetz, Ralf (7006696975); Saller, Karsten (36697021200)","35276277300; 57197208447; 24468052900; 7006696975; 36697021200","Benchmarking decentralized monitoring mechanisms in peer-to-peer systems","2012","ICPE'12 - Proceedings of the 3rd Joint WOSP/SIPEW International Conference on Performance Engineering","","","","193","204","11","4","10.1145/2188286.2188317","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861081500&doi=10.1145%2f2188286.2188317&partnerID=40&md5=5b56f600cc4339cfa6e3268d0b43c009","Conference paper","Final","","Scopus","2-s2.0-84861081500"
"Van Ertvelde L.; Eeckhout L.","Van Ertvelde, Luk (15023342100); Eeckhout, Lieven (6602199755)","15023342100; 6602199755","Workload generation for microprocessor performance evaluation: SPEC PhD award (invited abstract)","2012","ICPE'12 - Proceedings of the 3rd Joint WOSP/SIPEW International Conference on Performance Engineering","","","","165","166","1","0","10.1145/2188286.2188313","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861044835&doi=10.1145%2f2188286.2188313&partnerID=40&md5=86be9b1b62fc85f8ed803babb164e50c","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84861044835"
"Olteanu A.-C.; Iosup A.; Ţãpuş N.","Olteanu, Alexandru-Corneliu (57197752589); Iosup, Alexandru (23392350500); Ţãpuş, Nicolae (24438398900)","57197752589; 23392350500; 24438398900","Towards a workload model for online social applications: ICPE 2013 work-in-progress paper","2013","ICPE 2013 - Proceedings of the 2013 ACM/SPEC International Conference on Performance Engineering","","","","319","322","3","2","10.1145/2479871.2479916","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878213116&doi=10.1145%2f2479871.2479916&partnerID=40&md5=86db86064a2d565f3bc4def8174ca6e7","Conference paper","Final","","Scopus","2-s2.0-84878213116"
"Subramaniam B.; Feng W.-C.","Subramaniam, Balaji (24766631200); Feng, Wu-Chun (57203512565)","24766631200; 57203512565","Towards energy-proportional computing for enterprise-class server workloads","2013","ICPE 2013 - Proceedings of the 2013 ACM/SPEC International Conference on Performance Engineering","","","","15","26","11","37","10.1145/2479871.2479878","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878192050&doi=10.1145%2f2479871.2479878&partnerID=40&md5=a4d74ae514d63c018950cae43901f619","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84878192050"
"Van Hoorn A.; Waller J.; Hasselbring W.","Van Hoorn, André (26421837600); Waller, Jan (42762407800); Hasselbring, Wilhelm (26643500000)","26421837600; 42762407800; 26643500000","Kieker: A framework for application performance monitoring and dynamic software analysis","2012","ICPE'12 - Proceedings of the 3rd Joint WOSP/SIPEW International Conference on Performance Engineering","","","","247","248","1","221","10.1145/2188286.2188326","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861019240&doi=10.1145%2f2188286.2188326&partnerID=40&md5=2c4581b4ee83dc7f5038d08a011b3f61","Conference paper","Final","","Scopus","2-s2.0-84861019240"
"Hsu C.-H.; Kuehn J.A.; Poole S.W.","Hsu, Chung-Hsing (36054431800); Kuehn, Jeffery A. (23485297600); Poole, Stephen W. (7102139257)","36054431800; 23485297600; 7102139257","Towards efficient supercomputing: Searching for the right efficiency metric","2012","ICPE'12 - Proceedings of the 3rd Joint WOSP/SIPEW International Conference on Performance Engineering","","","","157","162","5","12","10.1145/2188286.2188309","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861042376&doi=10.1145%2f2188286.2188309&partnerID=40&md5=6223ab4bf391a5bc3f7ea1eb4a6e8dfa","Conference paper","Final","","Scopus","2-s2.0-84861042376"
"Brebner P.","Brebner, Paul (56628479000)","56628479000","A performance modeling ""Blending"" approach for early life-cycle risk mitigation","2012","ICPE'12 - Proceedings of the 3rd Joint WOSP/SIPEW International Conference on Performance Engineering","","","","271","274","3","1","10.1145/2188286.2188336","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861043467&doi=10.1145%2f2188286.2188336&partnerID=40&md5=a26c5d6b55503becc6bf6abdf5221aec","Conference paper","Final","","Scopus","2-s2.0-84861043467"
"Weiss C.; Westermann D.; Heger C.; Moser M.","Weiss, Christian (57212016607); Westermann, Dennis (36171279500); Heger, Christoph (26430646400); Moser, Martin (55746746200)","57212016607; 36171279500; 26430646400; 55746746200","Systematic performance evaluation based on tailored benchmark applications","2013","ICPE 2013 - Proceedings of the 2013 ACM/SPEC International Conference on Performance Engineering","","","","411","420","9","6","10.1145/2479871.2479934","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878172167&doi=10.1145%2f2479871.2479934&partnerID=40&md5=338fff3de8b4176f59e417dafdd1bc01","Conference paper","Final","","Scopus","2-s2.0-84878172167"
"Piga L.; Gomes G.F.T.; Auler R.; Rosa B.; Rigo S.; Borin E.","Piga, Leonardo (34973226100); Gomes, Gabriel F.T. (57196628140); Auler, Rafael (55538957600); Rosa, Bruno (36551409700); Rigo, Sandro (57191605344); Borin, Edson (8299640100)","34973226100; 57196628140; 55538957600; 36551409700; 57191605344; 8299640100","Assessing computer performance with SToCS","2013","ICPE 2013 - Proceedings of the 2013 ACM/SPEC International Conference on Performance Engineering","","","","315","318","3","1","10.1145/2479871.2479915","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878208550&doi=10.1145%2f2479871.2479915&partnerID=40&md5=9c63e2786d5f7dce1230f7aaae4dc43e","Conference paper","Final","","Scopus","2-s2.0-84878208550"
"De Oliveira A.B.; Petkovich J.-C.; Reidemeister T.; Fischmeister S.","De Oliveira, Augusto Born (57197404472); Petkovich, Jean-Christophe (55746864000); Reidemeister, Thomas (14052437300); Fischmeister, Sebastian (14631648300)","57197404472; 55746864000; 14052437300; 14631648300","DataMill: Rigorous performance evaluation made easy","2013","ICPE 2013 - Proceedings of the 2013 ACM/SPEC International Conference on Performance Engineering","","","","137","148","11","30","10.1145/2479871.2479892","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878204194&doi=10.1145%2f2479871.2479892&partnerID=40&md5=fd5886d2522f0edf2f4c83ae08a20c52","Conference paper","Final","","Scopus","2-s2.0-84878204194"
"Brázdil T.; Korenčiak L.; Krčál J.; Křetínský J.; Řehák V.","Brázdil, Tomáš (8533253300); Korenčiak, Luboš (55370525100); Krčál, Jan (35174496200); Křetínský, Jan (56406498200); Řehák, Vojtěch (8352240800)","8533253300; 55370525100; 35174496200; 56406498200; 8352240800","On time-average limits in deterministic and stochastic Petri nets","2013","ICPE 2013 - Proceedings of the 2013 ACM/SPEC International Conference on Performance Engineering","","","","421","422","1","0","10.1145/2479871.2479936","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878171915&doi=10.1145%2f2479871.2479936&partnerID=40&md5=d6771ba62b84e58c2a6fb1bae9f91889","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84878171915"
"Spicuglia S.; Björkqvist M.; Chen L.Y.; Serazzi G.; Binder W.; Smirni E.","Spicuglia, Sebastiano (57210352530); Björkqvist, Mathias (36440873200); Chen, Lydia Y. (35078183900); Serazzi, Giuseppe (6701356452); Binder, Walter (7005259851); Smirni, Evgenia (6603711126)","57210352530; 36440873200; 35078183900; 6701356452; 7005259851; 6603711126","On load balancing: A mix-aware algorithm for heterogeneous systems","2013","ICPE 2013 - Proceedings of the 2013 ACM/SPEC International Conference on Performance Engineering","","","","71","76","5","9","10.1145/2479871.2479884","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878175839&doi=10.1145%2f2479871.2479884&partnerID=40&md5=a2b4cd6227c2711a65a7c32abc64002e","Conference paper","Final","","Scopus","2-s2.0-84878175839"
"Bortolussi L.; Tribastone M.","Bortolussi, Luca (55884352600); Tribastone, Mirco (15123357400)","55884352600; 15123357400","Fluid limits of queueing networks with batches","2012","ICPE'12 - Proceedings of the 3rd Joint WOSP/SIPEW International Conference on Performance Engineering","","","","45","56","11","3","10.1145/2188286.2188296","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861027031&doi=10.1145%2f2188286.2188296&partnerID=40&md5=f9c21720a7ec51c5577f67e94821d392","Conference paper","Final","","Scopus","2-s2.0-84861027031"
"Wang M.; Holub V.; Murphy J.; O'Sullivan P.","Wang, Miao (55681163300); Holub, Viliam (21834045500); Murphy, John (55678867800); O'Sullivan, Patrick (23480203400)","55681163300; 21834045500; 55678867800; 23480203400","Stream-based event prediction using Bayesian and bloom filters","2013","ICPE 2013 - Proceedings of the 2013 ACM/SPEC International Conference on Performance Engineering","","","","217","228","11","1","10.1145/2479871.2479903","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878177181&doi=10.1145%2f2479871.2479903&partnerID=40&md5=9d87d83be751649f4036d522bedbee75","Conference paper","Final","","Scopus","2-s2.0-84878177181"
"Brebner P.","Brebner, Paul (56628479000)","56628479000","Is your cloud elastic enough? Performance modeling the elasticity of infrastructure as a service (IaaS) cloud applications","2012","ICPE'12 - Proceedings of the 3rd Joint WOSP/SIPEW International Conference on Performance Engineering","","","","263","266","3","50","10.1145/2188286.2188334","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861091778&doi=10.1145%2f2188286.2188334&partnerID=40&md5=2e24ca375e79a238bf25d723182e397d","Conference paper","Final","","Scopus","2-s2.0-84861091778"
"Bondi A.B.","Bondi, André B. (14629853000)","14629853000","Best practices for writing and managing performance requirements: A tutorial","2012","ICPE'12 - Proceedings of the 3rd Joint WOSP/SIPEW International Conference on Performance Engineering","","","","1","8","7","6","10.1145/2188286.2188288","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861076144&doi=10.1145%2f2188286.2188288&partnerID=40&md5=e06fb2968445be3a4b197c610751c31b","Conference paper","Final","","Scopus","2-s2.0-84861076144"
"Ansaloni D.; Chen L.Y.; Smirni E.; Yokokawa A.; Binder W.","Ansaloni, Danilo (26025613300); Chen, Lydia Y. (35078183900); Smirni, Evgenia (6603711126); Yokokawa, Akira (25930170100); Binder, Walter (7005259851)","26025613300; 35078183900; 6603711126; 25930170100; 7005259851","Find your best match: Predicting performance of consolidated workloads","2012","ICPE'12 - Proceedings of the 3rd Joint WOSP/SIPEW International Conference on Performance Engineering","","","","243","244","1","3","10.1145/2188286.2188324","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861033770&doi=10.1145%2f2188286.2188324&partnerID=40&md5=a2da46ba2428ce862223da9681fb893d","Conference paper","Final","","Scopus","2-s2.0-84861033770"
"Strittmatter M.; Happe L.","Strittmatter, Misha (55218469100); Happe, Lucia (55217699200)","55218469100; 55217699200","Compositional performance abstractions of software connectors","2012","ICPE'12 - Proceedings of the 3rd Joint WOSP/SIPEW International Conference on Performance Engineering","","","","275","278","3","2","10.1145/2188286.2188337","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861044387&doi=10.1145%2f2188286.2188337&partnerID=40&md5=7b1a162d7d438c3c05317c1b2fc7f7cf","Conference paper","Final","","Scopus","2-s2.0-84861044387"
"Brataas G.; Stav E.; Lehrig S.; Becker S.; Kopčak G.; Huljenic D.","Brataas, Gunnar (6508242707); Stav, Erlend (8728039700); Lehrig, Sebastian (55747484400); Becker, Steffen (55424725500); Kopčak, Goran (49561412300); Huljenic, Darko (55933729700)","6508242707; 8728039700; 55747484400; 55424725500; 49561412300; 55933729700","CloudScale: Scalability management for cloud systems","2013","ICPE 2013 - Proceedings of the 2013 ACM/SPEC International Conference on Performance Engineering","","","","335","338","3","22","10.1145/2479871.2479920","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878201490&doi=10.1145%2f2479871.2479920&partnerID=40&md5=a94d4137a4d61aef0136f8ee36a5e9d9","Conference paper","Final","","Scopus","2-s2.0-84878201490"
"Rygg K.H.; Brataas G.; Millstein G.; Molle T.","Rygg, Knut Helge (55746589000); Brataas, Gunnar (6508242707); Millstein, Geir (35226538400); Molle, Terje (55746602800)","55746589000; 6508242707; 35226538400; 55746602800","Scalability testing of MS Lync services: Towards optimal provisioning of virtualised hardware","2013","ICPE 2013 - Proceedings of the 2013 ACM/SPEC International Conference on Performance Engineering","","","","125","136","11","1","10.1145/2479871.2479890","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878172458&doi=10.1145%2f2479871.2479890&partnerID=40&md5=18c47844fa1649a9b2200d57c3039d6f","Conference paper","Final","","Scopus","2-s2.0-84878172458"
"Lange K.D.; Arnold J.A.; Block H.; Totura N.; Beckett J.; Tricker M.G.","Lange, Klaus Dieter (16480269000); Arnold, Jeremy A. (55217499300); Block, Hansfried (55217862800); Totura, Nathan (55747585100); Beckett, John (55217909300); Tricker, Mike G. (37081970000)","16480269000; 55217499300; 55217862800; 55747585100; 55217909300; 37081970000","Further implementation aspects of the Server Efficiency Rating Tool (SERT)","2013","ICPE 2013 - Proceedings of the 2013 ACM/SPEC International Conference on Performance Engineering","","","","349","359","10","6","10.1145/2479871.2479926","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878193653&doi=10.1145%2f2479871.2479926&partnerID=40&md5=276301090f5daef33c8caa69526ce199","Conference paper","Final","","Scopus","2-s2.0-84878193653"
"Bedini I.; Sakr S.; Theeten B.; Sala A.; Cogan P.","Bedini, Ivan (25640722400); Sakr, Sherif (25031688900); Theeten, Bart (22434311600); Sala, Alessandra (21743521100); Cogan, Peter (57199329190)","25640722400; 25031688900; 22434311600; 21743521100; 57199329190","Modeling performance of a parallel streaming engine: Bridging theory and costs","2013","ICPE 2013 - Proceedings of the 2013 ACM/SPEC International Conference on Performance Engineering","","","","173","184","11","18","10.1145/2479871.2479895","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878195954&doi=10.1145%2f2479871.2479895&partnerID=40&md5=127d469d5551a8c81fd4b09906d5604f","Conference paper","Final","","Scopus","2-s2.0-84878195954"
"Zheng Q.; Chen H.; Wang Y.; Zhang J.; Duan J.","Zheng, Qing (59053363400); Chen, Haopeng (35172472800); Wang, Yaguang (55368235000); Zhang, Jian (55513151400); Duan, Jiangang (36809367300)","59053363400; 35172472800; 55368235000; 55513151400; 36809367300","COSBench: Cloud object storage benchmark","2013","ICPE 2013 - Proceedings of the 2013 ACM/SPEC International Conference on Performance Engineering","","","","199","210","11","31","10.1145/2479871.2479900","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878168564&doi=10.1145%2f2479871.2479900&partnerID=40&md5=0fbdc9575d72ef04dfbf168317784c06","Conference paper","Final","","Scopus","2-s2.0-84878168564"
"Chen Y.-M.; Jiava A.; Dass M.; Roxas V.; Warner S.; DeVal G.; Chen W.; Lee K.","Chen, Yao-Min (55368136800); Jiava, Azeem (55747470800); Dass, Madhava (55747657400); Roxas, Victoria (55746732400); Warner, Sam (55747038200); DeVal, Gary (55747203400); Chen, Wei (55747057100); Lee, Kenny (55746589900)","55368136800; 55747470800; 55747657400; 55746732400; 55747038200; 55747203400; 55747057100; 55746589900","SPECsip infrastructure and application benchmarks","2013","ICPE 2013 - Proceedings of the 2013 ACM/SPEC International Conference on Performance Engineering","","","","425","426","1","0","10.1145/2479871.2479938","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878191875&doi=10.1145%2f2479871.2479938&partnerID=40&md5=921a5ac489f43a0873403e322837c92b","Conference paper","Final","","Scopus","2-s2.0-84878191875"
"Peternier A.; Binder W.; Yokokawa A.; Chen L.","Peternier, Achille (14036329800); Binder, Walter (7005259851); Yokokawa, Akira (25930170100); Chen, Lydia (35078183900)","14036329800; 7005259851; 25930170100; 35078183900","Parallelism profiling and wall-time prediction for multi-threaded applications","2013","ICPE 2013 - Proceedings of the 2013 ACM/SPEC International Conference on Performance Engineering","","","","211","216","5","9","10.1145/2479871.2479901","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878187663&doi=10.1145%2f2479871.2479901&partnerID=40&md5=66480d5d9a9f70543b9f3187fea0218e","Conference paper","Final","","Scopus","2-s2.0-84878187663"
"Noorshams Q.; Rentschler A.; Kounev S.; Reussner R.","Noorshams, Qais (36696521400); Rentschler, Andreas (23995925200); Kounev, Samuel (23397538000); Reussner, Ralf (6603589366)","36696521400; 23995925200; 23397538000; 6603589366","A generic approach for architecture-level performance modeling and prediction of virtualized storage systems","2013","ICPE 2013 - Proceedings of the 2013 ACM/SPEC International Conference on Performance Engineering","","","","339","342","3","3","10.1145/2479871.2479921","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878177908&doi=10.1145%2f2479871.2479921&partnerID=40&md5=febc79e3793518372d385bc33d557582","Conference paper","Final","","Scopus","2-s2.0-84878177908"
"Anastasiou N.; Knottenbelt W.","Anastasiou, Nikolas (53879390900); Knottenbelt, William (6602350794)","53879390900; 6602350794","Deriving coloured generalised stochastic petri net performance models from high-precision location tracking data","2013","ICPE 2013 - Proceedings of the 2013 ACM/SPEC International Conference on Performance Engineering","","","","375","386","11","3","10.1145/2479871.2479931","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878196406&doi=10.1145%2f2479871.2479931&partnerID=40&md5=3b920e74630f3f1109195b10aa2a41b7","Conference paper","Final","","Scopus","2-s2.0-84878196406"
"Schmidt D.L.; Roderick L.; Bond A.; Lange K.-D.","Schmidt, David L (57198053492); Roderick, Lisa (55218083000); Bond, Andrew (57198259974); Lange, Klaus-Dieter (16480269000)","57198053492; 55218083000; 57198259974; 16480269000","SPECvirt-sc2010 - Driving virtualization innovation","2012","ICPE'12 - Proceedings of the 3rd Joint WOSP/SIPEW International Conference on Performance Engineering","","","","251","252","1","1","10.1145/2188286.2188328","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861027541&doi=10.1145%2f2188286.2188328&partnerID=40&md5=3fcc059d3235319c7fa3b9efa23c727d","Conference paper","Final","","Scopus","2-s2.0-84861027541"
"Heger C.; Happe J.; Farahbod R.","Heger, Christoph (26430646400); Happe, Jens (9435290800); Farahbod, Roozbeh (14015547900)","26430646400; 9435290800; 14015547900","Automated root cause isolation of performance regressions during software development","2013","ICPE 2013 - Proceedings of the 2013 ACM/SPEC International Conference on Performance Engineering","","","","27","38","11","52","10.1145/2479871.2479879","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878201254&doi=10.1145%2f2479871.2479879&partnerID=40&md5=649101a67e9ab9090df56c612b1e8612","Conference paper","Final","","Scopus","2-s2.0-84878201254"
"Nguyen T.H.D.; Adams B.; Jiang Z.M.; Hassan A.E.; Nasser M.; Flora P.","Nguyen, Thanh H.D. (57211179834); Adams, Bram (15134994200); Jiang, Zhen Ming (15764976200); Hassan, Ahmed E. (7402686972); Nasser, Mohamed (56971762500); Flora, Parminder (22034410000)","57211179834; 15134994200; 15764976200; 7402686972; 56971762500; 22034410000","Automated detection of performance regressions using statistical process control techniques","2012","ICPE'12 - Proceedings of the 3rd Joint WOSP/SIPEW International Conference on Performance Engineering","","","","299","310","11","72","10.1145/2188286.2188344","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861086105&doi=10.1145%2f2188286.2188344&partnerID=40&md5=584c8e90a07be3f5bcd4fddeff24f551","Conference paper","Final","","Scopus","2-s2.0-84861086105"
"Perez-Palacin D.; Merseguer J.; Mirandola R.","Perez-Palacin, Diego (35422750700); Merseguer, José (6602569693); Mirandola, Raffaela (56240209400)","35422750700; 6602569693; 56240209400","Analysis of bursty workload-aware self-adaptive systems","2012","ICPE'12 - Proceedings of the 3rd Joint WOSP/SIPEW International Conference on Performance Engineering","","","","75","83","8","12","10.1145/2188286.2188300","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861085135&doi=10.1145%2f2188286.2188300&partnerID=40&md5=2f012167d4e37821e3257b1dbaaedff6","Conference paper","Final","","Scopus","2-s2.0-84861085135"
"Sachs K.; Buchmann A.","Sachs, Kai (23398292500); Buchmann, Alejandro (36799577700)","23398292500; 36799577700","Performance evaluation and benchmarking of event-based systems: SPEC distinguished dissertation award 2011 (invited abstract)","2012","ICPE'12 - Proceedings of the 3rd Joint WOSP/SIPEW International Conference on Performance Engineering","","","","167","168","1","0","10.1145/2188286.2188314","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861041151&doi=10.1145%2f2188286.2188314&partnerID=40&md5=2622816ec6ea9a6b6cad455816e740e2","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84861041151"
"De Wael M.; Ungar D.; Van Cutsem T.","De Wael, Mattias (54939161900); Ungar, David (7003785060); Van Cutsem, Tom (16308156600)","54939161900; 7003785060; 16308156600","When spatial and temporal locality collide: The case of the missing cache hits","2013","ICPE 2013 - Proceedings of the 2013 ACM/SPEC International Conference on Performance Engineering","","","","63","70","7","1","10.1145/2479871.2479883","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878184522&doi=10.1145%2f2479871.2479883&partnerID=40&md5=4fd6967ab3b3bd581601bf3c87143f4a","Conference paper","Final","","Scopus","2-s2.0-84878184522"
"Tawhid R.; Petriu D.","Tawhid, Rasha (25654417000); Petriu, Dorina (35451868900)","25654417000; 35451868900","User-friendly approach for handling performance parameters during predictive software performance engineering","2012","ICPE'12 - Proceedings of the 3rd Joint WOSP/SIPEW International Conference on Performance Engineering","","","","109","120","11","8","10.1145/2188286.2188304","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861029468&doi=10.1145%2f2188286.2188304&partnerID=40&md5=71384ff9c46ee4aa2ac7de475a5de410","Conference paper","Final","","Scopus","2-s2.0-84861029468"
"Chen F.; Grundy J.; Yang Y.; Schneider J.-G.; He Q.","Chen, Feifei (55714472600); Grundy, John (7102156137); Yang, Yun (10042024700); Schneider, Jean-Guy (7404423027); He, Qiang (55217854300)","55714472600; 7102156137; 10042024700; 7404423027; 55217854300","Experimental analysis of task-based energy consumption in cloud computing systems","2013","ICPE 2013 - Proceedings of the 2013 ACM/SPEC International Conference on Performance Engineering","","","","295","306","11","45","10.1145/2479871.2479911","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878194291&doi=10.1145%2f2479871.2479911&partnerID=40&md5=50fc4bb7a4bd5e428794fe725c6d236d","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84878194291"
"Nguyen H.; Apon A.","Nguyen, Hai (57199967213); Apon, Amy (6603631153)","57199967213; 6603631153","Parallel file system measurement and modeling using Colored Petri Nets","2012","ICPE'12 - Proceedings of the 3rd Joint WOSP/SIPEW International Conference on Performance Engineering","","","","229","240","11","9","10.1145/2188286.2188321","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861037089&doi=10.1145%2f2188286.2188321&partnerID=40&md5=913b6a2a9e203793916d7068c570795f","Conference paper","Final","","Scopus","2-s2.0-84861037089"
"Bays W.; Lange K.-D.","Bays, Walter (6507809661); Lange, Klaus-Dieter (16480269000)","6507809661; 16480269000","SPEC - Driving better benchmarks","2012","ICPE'12 - Proceedings of the 3rd Joint WOSP/SIPEW International Conference on Performance Engineering","","","","249","250","1","5","10.1145/2188286.2188327","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861028405&doi=10.1145%2f2188286.2188327&partnerID=40&md5=3b8145420d6fe93a78f0eecb15780d11","Conference paper","Final","","Scopus","2-s2.0-84861028405"
"Xiong P.; Pu C.; Zhu X.; Griffith R.","Xiong, Pengcheng (35575613600); Pu, Calton (7007061293); Zhu, Xiaoyun (9279654300); Griffith, Rean (57198081560)","35575613600; 7007061293; 9279654300; 57198081560","vPerfGuard: An automated model-driven framework for application performance diagnosis in consolidated cloud environments","2013","ICPE 2013 - Proceedings of the 2013 ACM/SPEC International Conference on Performance Engineering","","","","271","282","11","54","10.1145/2479871.2479909","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878168236&doi=10.1145%2f2479871.2479909&partnerID=40&md5=d47e8d301ad300402bcdabfa730b3094","Conference paper","Final","","Scopus","2-s2.0-84878168236"
"Faber M.; Happe J.","Faber, Michael (55543969500); Happe, Jens (9435290800)","55543969500; 9435290800","Systematic adoption of genetic programming for deriving software performance curves","2012","ICPE'12 - Proceedings of the 3rd Joint WOSP/SIPEW International Conference on Performance Engineering","","","","33","44","11","9","10.1145/2188286.2188295","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861087389&doi=10.1145%2f2188286.2188295&partnerID=40&md5=6ae1a5515d614b5afa8f1e00aedc8254","Conference paper","Final","","Scopus","2-s2.0-84861087389"
"Tricker M.G.; Lange K.-D.; Arnold J.A.; Block H.; Koopmann C.","Tricker, Mike G. (37081970000); Lange, Klaus-Dieter (16480269000); Arnold, Jeremy A. (55217499300); Block, Hansfried (55217862800); Koopmann, Christian (55218438200)","37081970000; 16480269000; 55217499300; 55217862800; 55218438200","The implementation of the server efficiency rating tool","2012","ICPE'12 - Proceedings of the 3rd Joint WOSP/SIPEW International Conference on Performance Engineering","","","","133","143","10","10","10.1145/2188286.2188307","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861064545&doi=10.1145%2f2188286.2188307&partnerID=40&md5=28fd240f6eb92382ff3d5e0be3e8248f","Conference paper","Final","","Scopus","2-s2.0-84861064545"
"Cheung L.; Krka I.; Golubchik L.; Medvidovic N.","Cheung, Leslie (15922219000); Krka, Ivo (35078885700); Golubchik, Leana (7004357561); Medvidovic, Nenad (7003876248)","15922219000; 35078885700; 7004357561; 7003876248","Architecture-level reliability prediction of concurrent systems","2012","ICPE'12 - Proceedings of the 3rd Joint WOSP/SIPEW International Conference on Performance Engineering","","","","121","132","11","8","10.1145/2188286.2188305","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861083460&doi=10.1145%2f2188286.2188305&partnerID=40&md5=e71b95264bf3544f45b4e999cd0448c3","Conference paper","Final","","Scopus","2-s2.0-84861083460"
"Bonet P.; Lladó C.M.","Bonet, Pere (57200801968); Lladó, Catalina M. (6602322708)","57200801968; 6602322708","Importing PMIF models into PIPE2 using M2M transformation","2012","ICPE'12 - Proceedings of the 3rd Joint WOSP/SIPEW International Conference on Performance Engineering","","","","245","246","1","2","10.1145/2188286.2188325","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861032999&doi=10.1145%2f2188286.2188325&partnerID=40&md5=320ecef0d1c7934e9ed1afe9347bcebb","Conference paper","Final","","Scopus","2-s2.0-84861032999"
